FORMATTED_ID	Series	SMILES	H3D Batch Number	Enzyme	MOD	IC50	Substrate 1	Substrate 1 Concentration	Substrate 2	Substrate 2 Concentration	RESULT_DATE	COMPLETED_DATE
H3D-021736	PI4K_ImQn	CN(C)C(=O)c1cnc2ccc(cc2c1N[C@H]1CCCNC1)-c1cccnc1C	H3D-021736-01	PvPI4KB	>	10	ATP	10	PI	110	2023/05/17	2023/05/17
H3D-021737	PI4K_ImQn	Cc1ncccc1-c1ccc2ncc3c(c2c1)N(C1CCN(CC1)CC(=O)N)C(=O)N3	H3D-021737-01	PvPI4KB		0.000709	ATP	10	PI	110	2023/04/27	2023/04/27
H3D-021737	PI4K_ImQn	Cc1ncccc1-c1ccc2ncc3c(c2c1)N(C1CCN(CC1)CC(=O)N)C(=O)N3	H3D-021737-01	PvPI4KB		0.000853	ATP	10	PI	110	2023/05/17	2023/05/17
H3D-021738	PI4K_ImQn	Cc1ncccc1-c1ccc2ncc3c(c2c1)N(C1CCN(CC1)CCC(=O)N)C(=O)N3	H3D-021738-01	PvPI4KB		0.00107	ATP	10	PI	110	2023/04/27	2023/04/27
H3D-021738	PI4K_ImQn	Cc1ncccc1-c1ccc2ncc3c(c2c1)N(C1CCN(CC1)CCC(=O)N)C(=O)N3	H3D-021738-01	PvPI4KB		0.00374	ATP	10	PI	110	2023/05/17	2023/05/17
H3D-021739	PI4K_ImQn	CN1C(=O)N(C2CCN(CC2)CCC(=O)N)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-021739-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/04/27	2023/04/27
H3D-021739	PI4K_ImQn	CN1C(=O)N(C2CCN(CC2)CCC(=O)N)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-021739-01	PvPI4KB		0.00138	ATP	10	PI	110	2023/05/17	2023/05/17
H3D-021740	PI4K_ImQn	Cc1cc(no1)CN1CCC(CC1)N1C(=O)Nc2cnc3ccc(cc3c21)-c1cccnc1C	H3D-021740-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/04/27	2023/04/27
H3D-021740	PI4K_ImQn	Cc1cc(no1)CN1CCC(CC1)N1C(=O)Nc2cnc3ccc(cc3c21)-c1cccnc1C	H3D-021740-01	PvPI4KB		0.000559	ATP	10	PI	110	2023/05/17	2023/05/17
H3D-021741	PI4K_ImQn	CN1C(=O)N(C2CCN(CC2)Cc2cc(on2)C)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-021741-01	PvPI4KB		0.00915	ATP	10	PI	110	2023/04/27	2023/04/27
H3D-021741	PI4K_ImQn	CN1C(=O)N(C2CCN(CC2)Cc2cc(on2)C)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-021741-01	PvPI4KB		0.00249	ATP	10	PI	110	2023/05/17	2023/05/17
H3D-021742	PI4K_ImQn	CNC(=O)CCN1CCC[C@@H](C1)N1C(=O)N(C)c2cnc3ccc(cc3c21)-c1cccnc1C	H3D-021742-01	PvPI4KB		0.0225	ATP	10	PI	110	2023/05/09	2023/05/09
H3D-021742	PI4K_ImQn	CNC(=O)CCN1CCC[C@@H](C1)N1C(=O)N(C)c2cnc3ccc(cc3c21)-c1cccnc1C	H3D-021742-01	PvPI4KB		0.00257	ATP	10	PI	110	2023/05/11	2023/05/23
H3D-021742	PI4K_ImQn	CNC(=O)CCN1CCC[C@@H](C1)N1C(=O)N(C)c2cnc3ccc(cc3c21)-c1cccnc1C	H3D-021742-01	PvPI4KB		0.0033	ATP	10	PI	110	2023/06/21	2023/06/21
H3D-021743	PI4K_ImQn	COc1ccccc1-c1ccc2ncc3c(c2c1)N(C1CCN(CC1)CCC(=O)N)C(=O)N3	H3D-021743-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/05/09	2023/05/09
H3D-021743	PI4K_ImQn	COc1ccccc1-c1ccc2ncc3c(c2c1)N(C1CCN(CC1)CCC(=O)N)C(=O)N3	H3D-021743-01	PvPI4KB		0.00618	ATP	10	PI	110	2023/05/11	2023/05/23
H3D-021743	PI4K_ImQn	COc1ccccc1-c1ccc2ncc3c(c2c1)N(C1CCN(CC1)CCC(=O)N)C(=O)N3	H3D-021743-01	PvPI4KB		0.00372	ATP	10	PI	110	2023/06/21	2023/06/21
H3D-021744	PI4K_ImQn	COc1ccccc1-c1ccc2ncc3c(c2c1)N(C1CCN(CC1)Cc1cc(on1)C)C(=O)N3	H3D-021744-01	PvPI4KB		0.00121	ATP	10	PI	110	2023/05/09	2023/05/09
H3D-021744	PI4K_ImQn	COc1ccccc1-c1ccc2ncc3c(c2c1)N(C1CCN(CC1)Cc1cc(on1)C)C(=O)N3	H3D-021744-01	PvPI4KB		0.00378	ATP	10	PI	110	2023/05/11	2023/05/23
H3D-021745	PI4K_ImQn	CCN1C(=O)N(C2CCN(CC2)CCC(=O)N)c2c1cnc1ccc(cc21)-c1ccccc1OC	H3D-021745-01	PvPI4KB		0.00354	ATP	10	PI	110	2023/05/09	2023/05/09
H3D-021745	PI4K_ImQn	CCN1C(=O)N(C2CCN(CC2)CCC(=O)N)c2c1cnc1ccc(cc21)-c1ccccc1OC	H3D-021745-01	PvPI4KB		0.0377	ATP	10	PI	110	2023/05/11	2023/05/23
H3D-021745	PI4K_ImQn	CCN1C(=O)N(C2CCN(CC2)CCC(=O)N)c2c1cnc1ccc(cc21)-c1ccccc1OC	H3D-021745-01	PvPI4KB		0.012	ATP	10	PI	110	2023/05/17	2023/05/17
H3D-021746	PI4K_ImQn	COc1ccccc1-c1ccc2ncc(c(c2c1)N[C@H]1CCCN(C1)CC(=O)N)C(=O)N	H3D-021746-01	PvPI4KB		0.00712	ATP	10	PI	110	2023/05/09	2023/05/09
H3D-021746	PI4K_ImQn	COc1ccccc1-c1ccc2ncc(c(c2c1)N[C@H]1CCCN(C1)CC(=O)N)C(=O)N	H3D-021746-01	PvPI4KB		0.0259	ATP	10	PI	110	2023/05/11	2023/05/23
H3D-021746	PI4K_ImQn	COc1ccccc1-c1ccc2ncc(c(c2c1)N[C@H]1CCCN(C1)CC(=O)N)C(=O)N	H3D-021746-01	PvPI4KB		0.0135	ATP	10	PI	110	2023/05/17	2023/05/17
H3D-021747	PI4K_ImQn	CN1C(=O)N([C@H]2CCCN(C2)C(=O)C(C)(C)N)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-021747-01	PvPI4KB		0.00232	ATP	10	PI	110	2023/05/09	2023/05/09
H3D-021747	PI4K_ImQn	CN1C(=O)N([C@H]2CCCN(C2)C(=O)C(C)(C)N)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-021747-01	PvPI4KB		0.003	ATP	10	PI	110	2023/05/11	2023/05/23
H3D-021748	PI4K_ImQn	CN1C(=O)N([C@H]2CCCN(C2)C(=O)CN)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-021748-01	PvPI4KB		0.00137	ATP	10	PI	110	2023/05/09	2023/05/09
H3D-021748	PI4K_ImQn	CN1C(=O)N([C@H]2CCCN(C2)C(=O)CN)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-021748-01	PvPI4KB		0.00233	ATP	10	PI	110	2023/05/11	2023/05/23
H3D-021757	VE821/2	CCC(=O)Nc1cccc(c1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-021757-01	PvPI4KB		0.0786	ATP	10	PI	110	2023/05/18	2023/05/18
H3D-021757	VE821/2	CCC(=O)Nc1cccc(c1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-021757-01	PvPI4KB		0.0162	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021758	VE821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1cccc(c1)NC(=O)C=C)N	H3D-021758-01	PvPI4KB		0.0729	ATP	10	PI	110	2023/05/18	2023/05/18
H3D-021758	VE821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1cccc(c1)NC(=O)C=C)N	H3D-021758-01	PvPI4KB		0.0528	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021759	VE821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1cccc(c1)NC(=O)CCl)N	H3D-021759-01	PvPI4KB		0.0226	ATP	10	PI	110	2023/05/18	2023/05/18
H3D-021759	VE821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1cccc(c1)NC(=O)CCl)N	H3D-021759-01	PvPI4KB		0.0119	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021760	PI4K_ImQn	CCN1C(=O)N(C2CCN(CC2)Cc2cc(on2)C)c2c1cnc1ccc(cc21)-c1ccccc1OC	H3D-021760-01	PvPI4KB		0.000505	ATP	10	PI	110	2023/05/09	2023/05/09
H3D-021760	PI4K_ImQn	CCN1C(=O)N(C2CCN(CC2)Cc2cc(on2)C)c2c1cnc1ccc(cc21)-c1ccccc1OC	H3D-021760-01	PvPI4KB		0.00928	ATP	10	PI	110	2023/05/11	2023/05/23
H3D-021761	PI4K_ImQn	COc1ccccc1-c1ccc2ncc(c(c2c1)N[C@H]1CCCN(CCC(=O)N)C1)C(=O)N	H3D-021761-01	PvPI4KB		0.104	ATP	10	PI	110	2023/05/09	2023/05/09
H3D-021761	PI4K_ImQn	COc1ccccc1-c1ccc2ncc(c(c2c1)N[C@H]1CCCN(CCC(=O)N)C1)C(=O)N	H3D-021761-01	PvPI4KB		0.00569	ATP	10	PI	110	2023/05/11	2023/05/23
H3D-021770	PI4K_ImQn	COc1ccccc1-c1ccc2ncc3c(c2c1)N([C@H]1CCCN(C1)CC(=O)N(C)C)C(=O)N3C	H3D-021770-01	PvPI4KB		0.00782	ATP	10	PI	110	2023/05/09	2023/05/09
H3D-021770	PI4K_ImQn	COc1ccccc1-c1ccc2ncc3c(c2c1)N([C@H]1CCCN(C1)CC(=O)N(C)C)C(=O)N3C	H3D-021770-01	PvPI4KB		0.011	ATP	10	PI	110	2023/05/17	2023/05/17
H3D-021771	PI4K_ImQn	COc1ccccc1-c1ccc2ncc3c(c2c1)N([C@H]1CCCN(CCN(C)C)C1)C(=O)N3C	H3D-021771-01	PvPI4KB		0.00495	ATP	10	PI	110	2023/05/11	2023/05/23
H3D-021771	PI4K_ImQn	COc1ccccc1-c1ccc2ncc3c(c2c1)N([C@H]1CCCN(CCN(C)C)C1)C(=O)N3C	H3D-021771-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021771	PI4K_ImQn	COc1ccccc1-c1ccc2ncc3c(c2c1)N([C@H]1CCCN(CCN(C)C)C1)C(=O)N3C	H3D-021771-01	PvPI4KB		0.00077	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021798	MLN0128	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccc(cc1)NC(=O)CCl	H3D-021798-01	PvPI4KB		0.135	ATP	10	PI	110	2023/05/11	2023/05/23
H3D-021798	MLN0128	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccc(cc1)NC(=O)CCl	H3D-021798-01	PvPI4KB		0.243	ATP	10	PI	110	2023/05/18	2023/05/18
H3D-021866	VE821/2	CCC(=O)Nc1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-021866-01	PvPI4KB		0.0101	ATP	10	PI	110	2023/05/11	2023/05/23
H3D-021866	VE821/2	CCC(=O)Nc1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-021866-01	PvPI4KB		0.00359	ATP	10	PI	110	2023/05/18	2023/05/18
H3D-021867	VE821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1)NC(=O)C=C)N	H3D-021867-01	PvPI4KB		0.0104	ATP	10	PI	110	2023/05/18	2023/05/18
H3D-021867	VE821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1)NC(=O)C=C)N	H3D-021867-01	PvPI4KB		0.00941	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021868	VE821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1)NC(=O)CCl)N	H3D-021868-01	PvPI4KB		0.00758	ATP	10	PI	110	2023/05/18	2023/05/18
H3D-021868	VE821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1)NC(=O)CCl)N	H3D-021868-01	PvPI4KB		0.00632	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021871	PI4K_ImQn	Cc1cc(no1)CN1CCC[C@@H](C1)Nc1c(cnc2ccc(cc12)-c1cccnc1C)C(=O)N	H3D-021871-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021872	PI4K_ImQn	CNC(=O)c1cnc2ccc(cc2c1N[C@H]1CCCN(C1)Cc1cc(on1)C)-c1cccnc1C	H3D-021872-01	PvPI4KB		0.261	ATP	10	PI	110	2023/05/18	2023/05/18
H3D-021872	PI4K_ImQn	CNC(=O)c1cnc2ccc(cc2c1N[C@H]1CCCN(C1)Cc1cc(on1)C)-c1cccnc1C	H3D-021872-01	PvPI4KB		0.381	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021873	PI4K_ImQn	CN(C)C(=O)c1cnc2ccc(cc2c1N[C@H]1CCCN(C1)Cc1cc(on1)C)-c1cccnc1C	H3D-021873-01	PvPI4KB		5.08	ATP	10	PI	110	2023/05/18	2023/05/18
H3D-021873	PI4K_ImQn	CN(C)C(=O)c1cnc2ccc(cc2c1N[C@H]1CCCN(C1)Cc1cc(on1)C)-c1cccnc1C	H3D-021873-01	PvPI4KB		3.55	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021874	PI4K_ImQn	CNC(=O)c1cnc2ccc(cc2c1N[C@H]1CCCN(CCC(=O)N)C1)-c1cccnc1C	H3D-021874-01	PvPI4KB		0.202	ATP	10	PI	110	2023/05/18	2023/05/18
H3D-021874	PI4K_ImQn	CNC(=O)c1cnc2ccc(cc2c1N[C@H]1CCCN(CCC(=O)N)C1)-c1cccnc1C	H3D-021874-01	PvPI4KB		0.233	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021875	PI4K_ImQn	CN(C)C(=O)c1cnc2ccc(cc2c1N[C@H]1CCCN(CCC(=O)N)C1)-c1cccnc1C	H3D-021875-01	PvPI4KB		4.07	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021877	PI4K_ImQn	COc1ncccc1-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-021877-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/05/18	2023/05/18
H3D-021877	PI4K_ImQn	COc1ncccc1-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-021877-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021878	PI4K_ImQn	CN1C(=O)N([C@H]2CCCNC2)c2c1cnc1ccc(cc21)-c1cccnc1F	H3D-021878-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021879	PI4K_ImQn	COc1ncccc1-c1ccc2ncc3c(c2c1)N([C@H]1CCCNC1)C(=O)N3C	H3D-021879-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021897	PI4K_ImQn	CN1C(=O)N([C@H]2CCCN(C2)C(=O)c2nnc(o2)C)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-021897-01	PvPI4KB		0.0143	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021897	PI4K_ImQn	CN1C(=O)N([C@H]2CCCN(C2)C(=O)c2nnc(o2)C)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-021897-01	PvPI4KB		0.00811	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021898	PI4K_ImQn	CN1C(=O)N(C2CCN(CC2)C(=O)c2cc(on2)C)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-021898-01	PvPI4KB		0.00088	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021898	PI4K_ImQn	CN1C(=O)N(C2CCN(CC2)C(=O)c2cc(on2)C)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-021898-01	PvPI4KB		0.000551	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021903	PI4K_ImQn	CN1C(=O)N([C@H]2CCCN(CCC(=O)N)C2)c2c1cnc1ccc(cc21)-c1cccnc1F |r|	H3D-021903-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021903	PI4K_ImQn	CN1C(=O)N([C@H]2CCCN(CCC(=O)N)C2)c2c1cnc1ccc(cc21)-c1cccnc1F |r|	H3D-021903-01	PvPI4KB		0.000311	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021904	PI4K_ImQn	COc1ncccc1-c1ccc2ncc3c(c2c1)N([C@H]1CCCN(CCC(=O)N)C1)C(=O)N3C |r|	H3D-021904-01	PvPI4KB		0.701	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021904	PI4K_ImQn	COc1ncccc1-c1ccc2ncc3c(c2c1)N([C@H]1CCCN(CCC(=O)N)C1)C(=O)N3C |r|	H3D-021904-01	PvPI4KB		1.01	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021905	PI4K_ImQn	CN1C(=O)N([C@H]2CCCN(CC(F)F)C2)c2c1cnc1ccc(cc21)-c1ccc(nc1)N	H3D-021905-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021905	PI4K_ImQn	CN1C(=O)N([C@H]2CCCN(CC(F)F)C2)c2c1cnc1ccc(cc21)-c1ccc(nc1)N	H3D-021905-01	PvPI4KB		0.00133	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021929	SFK40	Nc1ncc(cc1-c1ccc(nc1)C(F)(F)F)-c1ccc(cc1)S(=O)(=O)F	H3D-021929-01	PvPI4KB		0.0199	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021929	SFK40	Nc1ncc(cc1-c1ccc(nc1)C(F)(F)F)-c1ccc(cc1)S(=O)(=O)F	H3D-021929-01	PvPI4KB		0.0149	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021930	SFK40	Nc1ncc(nc1-c1ccc(cc1)C(F)(F)F)-c1ccc(c(c1)O)C=O	H3D-021930-01	PvPI4KB		4.26	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021965	PI4K_ImQn	Cc1ncccc1-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3	H3D-021965-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021965	PI4K_ImQn	Cc1ncccc1-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3	H3D-021965-01	PvPI4KB		0.00161	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021966	PI4K_ImQn	O=C1Nc2cnc3ccc(cc3c2N1C1CCOCC1)-c1cccnc1	H3D-021966-01	PvPI4KB		0.00134	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021966	PI4K_ImQn	O=C1Nc2cnc3ccc(cc3c2N1C1CCOCC1)-c1cccnc1	H3D-021966-01	PvPI4KB		0.000582	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021967	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1	H3D-021967-01	PvPI4KB		0.00123	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021967	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1	H3D-021967-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021967	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1	H3D-021967-01	PvPI4KB		0.00559	ATP	10	PI	110	2023/06/19	2023/06/19
H3D-021967	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1	H3D-021967-01	PvPI4KB		0.0122	ATP	500	PI	200	2023/06/19	2023/06/19
H3D-021967	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1	H3D-021967-01	PvPI4KB		0.00319	ATP	10	PI	110	2023/06/20	2023/06/20
H3D-021967	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1	H3D-021967-01	PvPI4KB		0.00859	ATP	500	PI	200	2023/06/20	2023/06/20
H3D-021968	PI4K_ImQn	CC(C)N1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1	H3D-021968-01	PvPI4KB		0.064	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021968	PI4K_ImQn	CC(C)N1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1	H3D-021968-01	PvPI4KB		0.0265	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021969	PI4K_ImQn	CNC(=O)c1cnc2ccc(cc2c1NC1CCOCC1)-c1cccnc1	H3D-021969-01	PvPI4KB		0.0482	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021969	PI4K_ImQn	CNC(=O)c1cnc2ccc(cc2c1NC1CCOCC1)-c1cccnc1	H3D-021969-01	PvPI4KB		0.0208	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021970	PI4K_ImQn	CNC(=O)c1cnc2ccc(cc2c1NC1CCOCC1)-c1cccnc1C	H3D-021970-01	PvPI4KB		0.181	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021970	PI4K_ImQn	CNC(=O)c1cnc2ccc(cc2c1NC1CCOCC1)-c1cccnc1C	H3D-021970-01	PvPI4KB		0.296	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021971	PI4K_ImQn	NC(=O)c1cnc2ccc(cc2c1NC1CCOCC1)-c1cccnc1	H3D-021971-01	PvPI4KB		0.00732	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021971	PI4K_ImQn	NC(=O)c1cnc2ccc(cc2c1NC1CCOCC1)-c1cccnc1	H3D-021971-01	PvPI4KB		0.00197	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-021972	PI4K_ImQn	Cc1ncccc1-c1ccc2ncc(c(c2c1)NC1CCOCC1)C(=O)N	H3D-021972-01	PvPI4KB		0.00541	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-021972	PI4K_ImQn	Cc1ncccc1-c1ccc2ncc(c(c2c1)NC1CCOCC1)C(=O)N	H3D-021972-01	PvPI4KB		0.00426	ATP	10	PI	110	2023/06/01	2023/06/01
H3D-022052	SFK82	Cn1cc(cn1)-c1cnc2[nH]nc(c2c1)-c1nc2cnccc2[nH]1	H3D-022052-01	PvPI4KB		1.61	ATP	10	PI	110	2023/07/25	2023/07/25
